no,post_url,akun,comment
31935,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,taachilll,"kapan indonesia maju, pemikiran dikolom komentar aja dah nunjukin kalo sdm rendah."
31936,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oh gitu.,semangat pandawara🥰
31937,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Phalosaᥫ᭡,liat di tiktok aja takut
31938,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miyaw,"kereeen, terimakasih tim Pandawara🥰👍"
31939,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
31940,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
31941,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
31942,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
31943,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
31944,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
31945,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
31946,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
31947,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
31948,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
31949,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
31950,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Kazuu,pandawara sungai saya belum di bersihkan
31951,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,️,kayaknya ada yang bunuh anjing nya deh
31952,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Don Lorenzo 🧟‍♂️,komen nya Indonesia menuju cemas 💔
31953,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,taachilll,"kapan indonesia maju, pemikiran dikolom komentar aja dah nunjukin kalo sdm rendah."
31954,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oh gitu.,semangat pandawara🥰
31955,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Phalosaᥫ᭡,liat di tiktok aja takut
31956,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miyaw,"kereeen, terimakasih tim Pandawara🥰👍"
31957,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
31958,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
31959,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
31960,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
31961,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
31962,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
31963,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
31964,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
31965,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
31966,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
31967,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
31968,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
31969,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,️,kayaknya ada yang bunuh anjing nya deh
31970,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Don Lorenzo 🧟‍♂️,komen nya Indonesia menuju cemas 💔
31971,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,taachilll,"kapan indonesia maju, pemikiran dikolom komentar aja dah nunjukin kalo sdm rendah."
31972,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oh gitu.,semangat pandawara🥰
31973,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Phalosaᥫ᭡,liat di tiktok aja takut
31974,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miyaw,"kereeen, terimakasih tim Pandawara🥰👍"
31975,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
31976,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
31977,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
31978,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
31979,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
31980,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
31981,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
31982,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
31983,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
31984,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
31985,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
31986,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
31987,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,࣭,#wargaindonesiamenolakmaju 🤣
32007,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,taachilll,"kapan indonesia maju, pemikiran dikolom komentar aja dah nunjukin kalo sdm rendah."
32008,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oh gitu.,semangat pandawara🥰
32009,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Phalosaᥫ᭡,liat di tiktok aja takut
32010,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miyaw,"kereeen, terimakasih tim Pandawara🥰👍"
32011,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
32012,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
32013,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
32014,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
32015,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
32016,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
32017,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
32018,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
32019,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
32020,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
32021,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
32022,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
32023,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,࣭,#wargaindonesiamenolakmaju 🤣
32024,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fiaa🍉,HAHHH SUMPAHHH ITU ANJINGG ? KOK DI SUNGAIII 😭
32025,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,om ᯘ×ᯥᯖ ( soit ),👍👍
32026,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,oh gitu.,semangat pandawara🥰
32027,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Phalosaᥫ᭡,liat di tiktok aja takut
32028,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miyaw,"kereeen, terimakasih tim Pandawara🥰👍"
32029,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
32030,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
32031,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
32032,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
32033,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
32034,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
32035,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
32036,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
32037,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
32038,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
32039,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
32040,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
32041,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,࣭,#wargaindonesiamenolakmaju 🤣
32042,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fiaa🍉,HAHHH SUMPAHHH ITU ANJINGG ? KOK DI SUNGAIII 😭
32043,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,om ᯘ×ᯥᯖ ( soit ),👍👍
32044,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,selidewifortunaa,knp hrs dislow in sih muntahnya
32045,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Phalosaᥫ᭡,liat di tiktok aja takut
32046,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,miyaw,"kereeen, terimakasih tim Pandawara🥰👍"
32047,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
32048,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
32049,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
32050,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
32051,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
32052,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
32053,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
32054,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
32055,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
32056,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
32057,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
32058,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
32059,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,࣭,#wargaindonesiamenolakmaju 🤣
32060,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fiaa🍉,HAHHH SUMPAHHH ITU ANJINGG ? KOK DI SUNGAIII 😭
32061,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,om ᯘ×ᯥᯖ ( soit ),👍👍
32062,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,selidewifortunaa,knp hrs dislow in sih muntahnya
32063,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🅾️pett__,😭😭😭
32083,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,zip zip☆,kok gue yang nutup hidung😭
32084,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
32085,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
32086,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
32087,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
32088,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
32089,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
32090,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
32091,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
32092,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
32093,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
32094,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
32095,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,࣭,#wargaindonesiamenolakmaju 🤣
32096,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fiaa🍉,HAHHH SUMPAHHH ITU ANJINGG ? KOK DI SUNGAIII 😭
32097,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,om ᯘ×ᯥᯖ ( soit ),👍👍
32098,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,selidewifortunaa,knp hrs dislow in sih muntahnya
32099,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,🅾️pett__,😭😭😭
32100,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,⠀᠌⠀᠌⠀᠌⠀᠌⠀,baunya sampe sini bang
32101,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ZIAH | Beauty Enthusiast ✨🌷,kooo bisaaa malah d buang sungaiii 😭
32102,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,#Encik_Nuar,🥰🥰🥰
32103,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,ini dirzzyy,gw lagi makan oyy
32104,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,entahlah🌷୨ৎ,pandawa emg keren bgt
32105,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,pacarku,banyakin manusia begini
32106,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,𝙊𝙕𝙇𝙄𝙉𝙀🍀🪽,yang hujat otaknya di mana sih?
32107,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Ajeng🌀,gue langsung ikut mual njir😭
32108,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Dontol📈📈,berarti ada pembunuhan misterius☠️
32109,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,💀👻,itu apa
32110,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,AMANNAH MART,gur disini ikutan hoek hoek bang. bau nya sampe sini
32111,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,syafa jumangat,melampau sangat
32112,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,Sales’s Sunda,"Amit2 komennya pada ga asik,padahal konten ini buat motivasi supaya kita bisa bersih2 sungai didaerah kita sendiri"
32113,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,࣭,#wargaindonesiamenolakmaju 🤣
32114,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,fiaa🍉,HAHHH SUMPAHHH ITU ANJINGG ? KOK DI SUNGAIII 😭
32115,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,om ᯘ×ᯥᯖ ( soit ),👍👍
32116,https://www.tiktok.com/@pandawaragroup/video/7520215015220055352,selidewifortunaa,knp hrs dislow in sih muntahnya
